Item_Fat_Content_0,Item_Fat_Content_1,Item_Fat_Content_2,Item_Identifier,Item_MRP,Item_Outlet_Sales,Item_Type_Combined_0,Item_Type_Combined_1,Item_Type_Combined_2,Item_Visibility,Item_Visibility_MeanRatio,Item_Weight,Outlet_0,Outlet_1,Outlet_2,Outlet_3,Outlet_4,Outlet_5,Outlet_6,Outlet_7,Outlet_8,Outlet_9,Outlet_Identifier,Outlet_Location_Type_0,Outlet_Location_Type_1,Outlet_Location_Type_2,Outlet_Size_0,Outlet_Size_1,Outlet_Size_2,Outlet_Type_0,Outlet_Type_1,Outlet_Type_2,Outlet_Type_3,Outlet_Years,source
1,0,0,FDQ56,83.9908,1426.1436,0,1,0,0.10602747400000001,0.9334195306474374,6.59,0,0,0,1,0,0,0,0,0,0,OUT018,0,0,1,0,1,0,0,0,1,0,4,train
1,0,0,FDH08,229.601,6201.927,0,1,0,0.01742908,0.8747287921575033,7.51,0,0,0,0,0,0,0,0,1,0,OUT046,1,0,0,0,0,1,0,1,0,0,16,train
0,1,0,NCQ06,254.1014,255.0014,0,0,1,0.073229342,1.614810587658441,13.0,0,0,0,0,1,0,0,0,0,0,OUT019,1,0,0,0,0,1,1,0,0,0,28,train
1,0,0,FDG16,215.0192,1078.596,0,1,0,0.157257637,1.6148105872161866,15.25,0,0,0,0,1,0,0,0,0,0,OUT019,1,0,0,0,0,1,1,0,0,0,28,train
1,0,0,FDZ40,55.7298,1024.6662,0,1,0,0.039988162,0.8704928828809381,8.935,0,0,0,0,0,1,0,0,0,0,OUT027,0,0,1,0,1,0,0,0,0,1,28,train
1,0,0,FDY51,220.0798,1322.2788,0,1,0,0.081119484,0.998880835685868,12.5,0,0,0,0,0,0,1,0,0,0,OUT035,0,1,0,0,0,1,0,1,0,0,9,train
0,1,0,NCN41,123.773,1231.73,0,0,1,0.052421981,0.8782920646770744,17.0,0,0,0,1,0,0,0,0,0,0,OUT018,0,0,1,0,1,0,0,0,1,0,4,train
0,1,0,NCM17,46.4086,2007.3870000000002,0,0,1,0.070791391,0.9251308148052353,7.93,0,0,0,0,0,1,0,0,0,0,OUT027,0,0,1,0,1,0,0,0,0,1,28,train
1,0,0,FDP39,53.5324,830.9184,0,1,0,0.069817659,0.8796766109634458,12.65,0,0,1,0,0,0,0,0,0,0,OUT017,0,1,0,0,0,1,0,1,0,0,6,train
0,0,1,FDZ08,82.7592,577.9144,0,1,0,0.10997157800000001,1.1237409418058577,12.5,0,0,0,0,0,0,1,0,0,0,OUT035,0,1,0,0,0,1,0,1,0,0,9,train
0,0,1,FDU03,184.2292,1277.0044,0,1,0,0.09195097199999999,1.0411841703562459,18.7,0,0,0,1,0,0,0,0,0,0,OUT018,0,0,1,0,1,0,0,0,1,0,4,train
0,0,1,FDZ49,218.4798,2203.798,0,1,0,0.133145617,0.929632605246079,11.0,0,0,0,0,0,0,0,0,1,0,OUT046,1,0,0,0,0,1,0,1,0,0,16,train
0,1,0,NCX30,248.6776,495.3552,0,0,1,0.046609280999999995,1.794233980597283,16.7,0,0,0,0,1,0,0,0,0,0,OUT019,1,0,0,0,0,1,1,0,0,0,28,train
1,0,0,FDV08,40.5454,545.2902,0,1,0,0.028652919,1.2869522390834909,7.35,0,0,0,0,0,0,0,1,0,0,OUT045,0,1,0,0,0,1,0,1,0,0,11,train
1,0,0,FDB15,264.5568,5536.7928,0,1,0,0.136696892,0.9288589901519417,10.895,0,1,0,0,0,0,0,0,0,0,OUT013,0,0,1,1,0,0,0,1,0,0,26,train
0,0,1,FDY49,165.3184,990.7104,0,1,0,0.012002075,0.9215224122596163,17.2,0,1,0,0,0,0,0,0,0,0,OUT013,0,0,1,1,0,0,0,1,0,0,26,train
0,0,1,FDF24,83.7934,1474.0812,0,1,0,0.025513973,0.9348909711656511,15.5,0,0,1,0,0,0,0,0,0,0,OUT017,0,1,0,0,0,1,0,1,0,0,6,train
1,0,0,DRK47,229.4694,2055.3246,1,0,0,0.06419430400000001,0.9315179223118254,7.905,0,0,0,0,0,0,0,1,0,0,OUT045,0,1,0,0,0,1,0,1,0,0,11,train
1,0,0,DRD37,45.006,792.302,1,0,0,0.013920031999999999,1.0425592026717283,9.8,0,0,1,0,0,0,0,0,0,0,OUT017,0,1,0,0,0,1,0,1,0,0,6,train
0,0,1,FDH40,79.2276,649.8208,0,1,0,0.079251097,0.8782920662795923,11.6,0,0,0,1,0,0,0,0,0,0,OUT018,0,0,1,0,1,0,0,0,1,0,4,train
0,0,1,FDL12,59.422,1078.596,0,1,0,0.121043709,0.8704928774322205,15.849999999999998,0,0,0,0,0,1,0,0,0,0,OUT027,0,0,1,0,1,0,0,0,0,1,28,train
1,0,0,FDW11,60.1194,1114.5492,0,1,0,0.048545853,0.9251308185742194,12.599999999999998,0,0,0,0,0,1,0,0,0,0,OUT027,0,0,1,0,1,0,0,0,0,1,28,train
0,1,0,NCE06,159.7894,1294.3152,0,0,1,0.091467933,0.8745633881217048,5.825,0,0,0,0,0,0,1,0,0,0,OUT035,0,1,0,0,0,1,0,1,0,0,9,train
1,0,0,FDF32,196.3426,1384.1982,0,1,0,0.05807434344444445,1.0,16.35,0,0,0,1,0,0,0,0,0,0,OUT018,0,0,1,0,1,0,0,0,1,0,4,train
1,0,0,DRI47,141.8128,1869.5664,1,0,0,0.020916223,0.8745633762971183,14.7,0,0,0,0,0,0,1,0,0,0,OUT035,0,1,0,0,0,1,0,1,0,0,9,train
1,0,0,DRA12,141.9154,992.7078,1,0,0,0.03493779266666667,1.0,11.6,0,0,0,0,0,0,1,0,0,0,OUT035,0,1,0,0,0,1,0,1,0,0,9,train
1,0,0,FDX45,155.16299999999998,2972.797,0,1,0,0.104768536,1.0267392160348625,16.75,0,1,0,0,0,0,0,0,0,0,OUT013,0,0,1,1,0,0,0,1,0,0,26,train
1,0,0,FDR35,197.2742,2587.9646,0,1,0,0.020680498999999998,0.9982383726182001,12.5,0,1,0,0,0,0,0,0,0,0,OUT013,0,0,1,1,0,0,0,1,0,0,26,train
0,0,1,FDK03,253.0356,254.3356,0,1,0,0.123727659,1.556014394201262,12.6,1,0,0,0,0,0,0,0,0,0,OUT010,0,0,1,0,0,1,1,0,0,0,15,train
0,1,0,NCJ18,117.6124,3910.9092,0,0,1,0.16380550900000002,0.8740008647963714,12.35,0,1,0,0,0,0,0,0,0,0,OUT013,0,0,1,1,0,0,0,1,0,0,26,train
1,0,0,FDN48,93.0804,2113.2492,0,1,0,0.065082452,0.8765027690282577,13.35,0,0,0,0,0,0,0,1,0,0,OUT045,0,1,0,0,0,1,0,1,0,0,11,train
0,0,1,FDZ59,165.65,665.8,0,1,0,0.18212836300000002,1.5315372008617043,6.630000000000001,0,0,0,0,1,0,0,0,0,0,OUT019,1,0,0,0,0,1,1,0,0,0,28,train
0,0,1,FDB57,223.4772,7116.0704,0,1,0,0.01871404,0.9178236769044354,20.25,0,0,0,0,0,1,0,0,0,0,OUT027,0,0,1,0,1,0,0,0,0,1,28,train
1,0,0,DRP35,129.3336,127.8336,1,0,0,0.159096908,1.614810590319744,18.849999999999998,0,0,0,0,1,0,0,0,0,0,OUT019,1,0,0,0,0,1,1,0,0,0,28,train
0,0,1,FDZ59,166.85,5326.4,0,1,0,0.103935018,0.8740008635515537,6.63,0,1,0,0,0,0,0,0,0,0,OUT013,0,0,1,1,0,0,0,1,0,0,26,train
0,0,1,FDU58,188.4898,4677.245,0,1,0,0.029129907000000003,1.0411841823407215,6.61,0,0,0,1,0,0,0,0,0,0,OUT018,0,0,1,0,1,0,0,0,1,0,4,train
0,0,1,FDL09,166.8816,1845.5976,0,1,0,0.128011859,0.8745633893987846,19.6,0,0,0,0,0,0,1,0,0,0,OUT035,0,1,0,0,0,1,0,1,0,0,9,train
0,0,1,FDY38,234.53,6524.84,0,1,0,0.11985054099999999,0.9275067624108317,13.6,0,0,1,0,0,0,0,0,0,0,OUT017,0,1,0,0,0,1,0,1,0,0,6,train
1,0,0,FDI46,252.5724,3271.7412,0,1,0,0.073985248,0.9949026870212578,9.5,0,0,0,0,0,1,0,0,0,0,OUT027,0,0,1,0,1,0,0,0,0,1,28,train
0,0,1,FDL03,197.511,982.055,0,1,0,0.027233781000000002,1.0427686421420135,19.25,0,0,1,0,0,0,0,0,0,0,OUT017,0,1,0,0,0,1,0,1,0,0,6,train
1,0,0,DRC25,86.7882,85.8882,1,0,0,0.079440262,1.6775683330203741,5.73,0,0,0,0,1,0,0,0,0,0,OUT019,1,0,0,0,0,1,1,0,0,0,28,train
0,0,1,FDU60,168.7132,6426.3016,0,1,0,0.060022526,1.039497587227088,20.0,0,0,0,0,0,0,0,1,0,0,OUT045,0,1,0,0,0,1,0,1,0,0,11,train
1,0,0,FDP25,217.0824,6769.8544,0,1,0,0.02110482,0.8704928615470636,15.200000000000001,0,0,0,0,0,1,0,0,0,0,OUT027,0,0,1,0,1,0,0,0,0,1,28,train
1,0,0,FDO57,161.0578,481.3734,0,1,0,0.18195852399999998,1.464116667568698,20.75,1,0,0,0,0,0,0,0,0,0,OUT010,0,0,1,0,0,1,1,0,0,0,15,train
1,0,0,FDQ09,114.8834,3340.3186,0,1,0,0.058222587,1.0294303572595829,7.235,0,0,0,0,0,0,0,0,0,1,OUT049,1,0,0,0,1,0,0,1,0,0,14,train
0,1,0,NCY05,36.6874,1058.622,0,0,1,0.054723717000000005,0.9174949075638257,13.5,0,0,0,0,0,1,0,0,0,0,OUT027,0,0,1,0,1,0,0,0,0,1,28,train
1,0,0,FDA20,187.72400000000002,1491.392,0,1,0,0.066724663,1.0006230400140979,6.78,0,0,0,0,0,0,0,0,0,1,OUT049,1,0,0,0,1,0,0,1,0,0,14,train
1,0,0,FDF16,146.3076,886.8456,0,1,0,0.144167934,1.4641166688007208,7.3,1,0,0,0,0,0,0,0,0,0,OUT010,0,0,1,0,0,1,1,0,0,0,15,train
0,1,0,NCG07,188.753,3795.06,0,0,1,0.052458358,0.921522404302732,12.3,0,1,0,0,0,0,0,0,0,0,OUT013,0,0,1,1,0,0,0,1,0,0,26,train
1,0,0,FDR46,145.276,2490.092,0,1,0,0.139985583,0.9630054022427782,16.85,0,0,0,1,0,0,0,0,0,0,OUT018,0,0,1,0,1,0,0,0,1,0,4,train
0,0,1,FDP22,49.8666,563.9326,0,1,0,0.09928629800000001,1.1426276108704254,14.65,0,0,0,0,0,0,0,0,0,1,OUT049,1,0,0,0,1,0,0,1,0,0,14,train
1,0,0,FDL45,123.7704,3129.26,0,1,0,0.037680711,0.8745633935471945,15.6,0,0,0,0,0,0,1,0,0,0,OUT035,0,1,0,0,0,1,0,1,0,0,9,train
0,1,0,NCF42,176.2712,1230.3984,0,0,1,0.16806490899999998,0.8782920672156089,17.35,0,0,0,1,0,0,0,0,0,0,OUT018,0,0,1,0,1,0,0,0,1,0,4,train
1,0,0,FDD04,141.3154,3261.7542,0,1,0,0.090111173,1.029169763966384,16.0,0,0,0,0,0,0,0,0,0,1,OUT049,1,0,0,0,1,0,0,1,0,0,14,train
1,0,0,FDC45,170.9106,1197.7742,0,1,0,0.136286138,1.0324471230236454,17.0,0,0,0,1,0,0,0,0,0,0,OUT018,0,0,1,0,1,0,0,0,1,0,4,train
0,0,1,FDI40,100.5358,2111.2518,0,1,0,0.125857678,0.9241603476422593,11.5,0,0,0,0,0,0,0,1,0,0,OUT045,0,1,0,0,0,1,0,1,0,0,11,train
0,0,1,FDQ11,256.5988,2055.9904,0,1,0,0.067700925,1.0247665681767941,5.695,0,0,0,0,0,0,0,0,1,0,OUT046,1,0,0,0,0,1,0,1,0,0,16,train
1,0,0,DRM48,36.0848,1193.1136,1,0,0,0.112896669,0.9296326013753914,15.2,0,0,0,0,0,0,0,0,1,0,OUT046,1,0,0,0,0,1,0,1,0,0,16,train
1,0,0,FDS12,126.5362,1761.7068,0,1,0,0.173973652,0.8740008629563806,9.1,0,1,0,0,0,0,0,0,0,0,OUT013,0,0,1,1,0,0,0,1,0,0,26,train
1,0,0,FDR46,146.076,2636.5679999999998,0,1,0,0.1453632375,1.0,16.85,0,0,1,0,0,0,0,0,0,0,OUT017,0,1,0,0,0,1,0,1,0,0,6,train
0,1,0,NCO02,65.9142,790.9704,0,0,1,0.073516952,1.0298611586156583,11.15,0,0,0,0,0,0,0,1,0,0,OUT045,0,1,0,0,0,1,0,1,0,0,11,train
1,0,0,FDQ52,247.4434,2980.1208,0,1,0,0.119285634,0.928858984039323,17.0,0,1,0,0,0,0,0,0,0,0,OUT013,0,0,1,1,0,0,0,1,0,0,26,train
0,0,1,FDY28,215.2218,3419.5488,0,1,0,0.153011599,1.2965369463500542,7.47,0,0,1,0,0,0,0,0,0,0,OUT017,0,1,0,0,0,1,0,1,0,0,6,train
1,0,0,FDE32,37.3506,834.9132,0,1,0,0.04875891,0.9990697517312771,20.7,0,0,0,0,0,0,0,0,1,0,OUT046,1,0,0,0,0,1,0,1,0,0,16,train
0,0,1,FDJ58,173.2764,3779.0808,0,1,0,0.10527616199999999,0.874563388652877,15.6,0,0,0,0,0,0,1,0,0,0,OUT035,0,1,0,0,0,1,0,1,0,0,9,train
0,0,1,FDJ27,100.7674,814.9392,0,1,0,0.122123201,1.001095891326151,17.7,0,0,0,0,0,0,0,1,0,0,OUT045,0,1,0,0,0,1,0,1,0,0,11,train
0,1,0,NCM18,60.0194,1114.5492,0,0,1,0.082970667,0.8760887590792322,13.0,0,0,0,0,0,0,0,0,0,1,OUT049,1,0,0,0,1,0,0,1,0,0,14,train
0,0,1,FDA02,146.3786,866.8716,0,1,0,0.029782937000000002,0.8765027549093434,14.0,0,0,0,0,0,0,0,1,0,0,OUT045,0,1,0,0,0,1,0,1,0,0,11,train
0,0,1,FDT26,119.044,2396.88,0,1,0,0.067953506,0.9990697460825616,18.85,0,0,0,0,0,0,0,0,1,0,OUT046,1,0,0,0,0,1,0,1,0,0,16,train
1,0,0,DRD60,182.4634,1999.3974,1,0,0,0.03722507,0.9221155212812935,15.7,0,0,0,0,0,0,1,0,0,0,OUT035,0,1,0,0,0,1,0,1,0,0,9,train
0,1,0,NCR18,44.0112,468.7232,0,0,1,0.020487625,0.9990697492175287,15.85,0,0,0,0,0,0,0,0,1,0,OUT046,1,0,0,0,0,1,0,1,0,0,16,train
0,0,1,FDO27,94.3752,1342.2528,0,1,0,0.179077475,0.9587647883676912,6.175,0,0,0,0,0,0,0,0,1,0,OUT046,1,0,0,0,0,1,0,1,0,0,16,train
1,0,0,FDP25,216.4824,218.3824,0,1,0,0.037131628,1.531537208638646,15.200000000000001,0,0,0,0,1,0,0,0,0,0,OUT019,1,0,0,0,0,1,1,0,0,0,28,train
0,0,1,FDQ51,48.3718,614.5334,0,1,0,0.017547958,1.1726368052631717,16.0,0,0,0,0,0,0,1,0,0,0,OUT035,0,1,0,0,0,1,0,1,0,0,9,train
0,1,0,NCH07,158.1604,1426.1436,0,0,1,0.093191195,0.8796766178420186,13.15,0,0,1,0,0,0,0,0,0,0,OUT017,0,1,0,0,0,1,0,1,0,0,6,train
0,0,1,FDP44,102.7332,1537.9979999999998,0,1,0,0.079875237,0.9315179235936921,16.5,0,0,0,0,0,0,0,1,0,0,OUT045,0,1,0,0,0,1,0,1,0,0,11,train
0,1,0,NCP55,57.0614,939.4438,0,0,1,0.01125332,1.1482050131594963,14.65,0,0,1,0,0,0,0,0,0,0,OUT017,0,1,0,0,0,1,0,1,0,0,6,train
0,0,1,FDO09,261.491,3418.883,0,1,0,0.125170423,1.0320655388112496,13.5,0,1,0,0,0,0,0,0,0,0,OUT013,0,0,1,1,0,0,0,1,0,0,26,train
1,0,0,FDP38,50.6008,404.8064,0,1,0,0.032152004,0.8760887616117681,10.1,0,0,0,0,0,0,0,0,0,1,OUT049,1,0,0,0,1,0,0,1,0,0,14,train
0,0,1,FDI48,51.4666,974.0654,0,1,0,0.056033565,1.0333845284488357,11.85,0,0,1,0,0,0,0,0,0,0,OUT017,0,1,0,0,0,1,0,1,0,0,6,train
0,0,1,FDS58,161.0578,2406.867,0,1,0,0.021049215,1.0296783443720108,9.285,0,0,0,0,0,0,0,1,0,0,OUT045,0,1,0,0,0,1,0,1,0,0,11,train
0,0,1,FDJ55,223.5404,5626.01,0,1,0,0.023526504,0.9294568251260458,12.8,0,0,0,0,0,0,1,0,0,0,OUT035,0,1,0,0,0,1,0,1,0,0,9,train
0,1,0,NCF06,260.8962,5956.9126,0,0,1,0.020229757,0.9310779225798821,6.235,0,0,0,0,0,0,0,0,0,1,OUT049,1,0,0,0,1,0,0,1,0,0,14,train
1,0,0,FDF41,246.84599999999998,6404.996,0,1,0,0.131445848,0.8765027630276885,12.15,0,0,0,0,0,0,0,1,0,0,OUT045,0,1,0,0,0,1,0,1,0,0,11,train
0,1,0,NCL05,44.077,216.385,0,0,1,0.083862625,2.032027390830912,19.599999999999998,0,0,0,0,1,0,0,0,0,0,OUT019,1,0,0,0,0,1,1,0,0,0,28,train
0,0,1,FDT24,78.2328,1158.492,0,1,0,0.18614827,1.172767522646137,12.35,0,0,0,0,0,0,0,0,0,1,OUT049,1,0,0,0,1,0,0,1,0,0,14,train
0,0,1,FDK08,101.0016,202.4032,0,1,0,0.20471303600000001,1.6053341604650944,9.195,1,0,0,0,0,0,0,0,0,0,OUT010,0,0,1,0,0,1,1,0,0,0,15,train
1,0,0,FDU55,260.3278,2342.9502,0,1,0,0.036057562,1.0031395299099974,16.2,0,0,0,1,0,0,0,0,0,0,OUT018,0,0,1,0,1,0,0,0,1,0,4,train
0,1,0,NCY18,174.6054,2976.7918,0,0,1,0.031327838999999996,0.9348909772526763,7.285,0,0,1,0,0,0,0,0,0,0,OUT017,0,1,0,0,0,1,0,1,0,0,6,train
0,0,1,FDS11,224.7088,3131.9232,0,1,0,0.055558509000000006,0.9222899219997795,7.05,0,0,0,0,0,0,0,0,1,0,OUT046,1,0,0,0,0,1,0,1,0,0,16,train
1,0,0,FDC28,109.9254,108.5254,0,1,0,0.0477043829,1.0,7.905,0,0,0,0,1,0,0,0,0,0,OUT019,1,0,0,0,0,1,1,0,0,0,28,train
0,0,1,FDR59,262.3594,4448.2098,0,1,0,0.06386355099999999,0.9296326042264941,14.5,0,0,0,0,0,0,0,0,1,0,OUT046,1,0,0,0,0,1,0,1,0,0,16,train
1,0,0,DRE15,75.7012,1442.1228,1,0,0,0.016765330000000002,1.0,13.35,0,0,1,0,0,0,0,0,0,0,OUT017,0,1,0,0,0,1,0,1,0,0,6,train
1,0,0,FDP19,128.4652,2841.6344,0,1,0,0.1480770922222222,1.0,11.5,0,0,0,0,0,0,0,0,0,1,OUT049,1,0,0,0,1,0,0,1,0,0,14,train
1,0,0,DRN47,180.666,2876.256,1,0,0,0.016852909,0.9602554050440761,12.1,0,0,0,0,0,0,0,0,0,1,OUT049,1,0,0,0,1,0,0,1,0,0,14,train
0,0,1,FDJ34,124.5704,1001.3632,0,1,0,0.094037241,1.0031395313580285,11.8,0,0,0,1,0,0,0,0,0,0,OUT018,0,0,1,0,1,0,0,0,1,0,4,train
1,0,0,FDX21,107.4912,982.7208,0,1,0,0.085312137,0.8782920719768255,7.05,0,0,0,1,0,0,0,0,0,0,OUT018,0,0,1,0,1,0,0,0,1,0,4,train
1,0,0,FDI57,195.7768,3547.3824,0,1,0,0.053764023,0.9942317123798771,19.849999999999998,0,0,0,0,0,1,0,0,0,0,OUT027,0,0,1,0,1,0,0,0,0,1,28,train
0,1,0,NCI42,207.0954,3125.9309999999996,0,0,1,0.010365546,0.9222899556342433,18.75,0,0,0,0,0,0,0,0,1,0,OUT046,1,0,0,0,0,1,0,1,0,0,16,train
0,0,1,FDL03,196.31099999999998,3142.5759999999996,0,1,0,0.027135522000000002,1.039006351330898,19.25,0,0,0,0,0,0,0,1,0,0,OUT045,0,1,0,0,0,1,0,1,0,0,11,train
1,0,0,FDX37,100.57,1398.18,0,1,0,0.06080283544444444,1.0,16.2,0,1,0,0,0,0,0,0,0,0,OUT013,0,0,1,1,0,0,0,1,0,0,26,train
0,0,1,FDW57,176.0028,4427.57,0,1,0,0.11614859599999999,1.146292848434511,8.31,0,0,0,1,0,0,0,0,0,0,OUT018,0,0,1,0,1,0,0,0,1,0,4,train
1,0,0,FDX14,73.8354,1956.1204,0,1,0,0.075363922,0.9275067674837832,13.1,0,0,1,0,0,0,0,0,0,0,OUT017,0,1,0,0,0,1,0,1,0,0,6,train
1,0,0,FDD09,180.5976,3078.6592,0,1,0,0.021496402999999997,1.036618400746147,13.5,0,0,0,0,0,0,0,0,1,0,OUT046,1,0,0,0,0,1,0,1,0,0,16,train
0,0,1,FDM09,169.679,1018.674,0,1,0,0.085931544,0.8747287919944005,11.15,0,0,0,0,0,0,0,0,1,0,OUT046,1,0,0,0,0,1,0,1,0,0,16,train
0,1,0,NCW54,56.2588,687.1056,0,0,1,0.09680600800000001,1.1702326932022429,7.5,0,0,0,1,0,0,0,0,0,0,OUT018,0,0,1,0,1,0,0,0,1,0,4,train
1,0,0,DRL11,156.5946,3787.0704,1,0,0,0.04778563,0.9251308078651808,10.5,0,0,0,0,0,1,0,0,0,0,OUT027,0,0,1,0,1,0,0,0,0,1,28,train
0,0,1,FDJ58,169.9764,2748.4224,0,1,0,0.105725004,0.8782920654305291,15.6,0,0,0,1,0,0,0,0,0,0,OUT018,0,0,1,0,1,0,0,0,1,0,4,train
1,0,0,FDX21,111.1912,109.1912,0,1,0,0.148764535,1.531537202986944,7.049999999999999,0,0,0,0,1,0,0,0,0,0,OUT019,1,0,0,0,0,1,1,0,0,0,28,train
1,0,0,FDA20,186.524,2609.936,0,1,0,0.066997921,1.0047208988623046,6.78,0,0,1,0,0,0,0,0,0,0,OUT017,0,1,0,0,0,1,0,1,0,0,6,train
1,0,0,FDL34,141.1496,4516.7872,0,1,0,0.040938155,0.9988808230324214,16.0,0,0,0,0,0,0,1,0,0,0,OUT035,0,1,0,0,0,1,0,1,0,0,9,train
0,0,1,FDL38,89.1172,2319.6472,0,1,0,0.014661762,0.8704928708878584,13.799999999999999,0,0,0,0,0,1,0,0,0,0,OUT027,0,0,1,0,1,0,0,0,0,1,28,train
1,0,0,DRL11,159.6946,3629.2758,1,0,0,0.048213766,0.9334195298838329,10.5,0,0,0,1,0,0,0,0,0,0,OUT018,0,0,1,0,1,0,0,0,1,0,4,train
1,0,0,FDO40,148.8392,2087.9488,0,1,0,0.032761024,0.9334195376084056,17.1,0,0,0,1,0,0,0,0,0,0,OUT018,0,0,1,0,1,0,0,0,1,0,4,train
1,0,0,DRZ24,121.64399999999999,1557.9720000000002,1,0,0,0.06895387800000001,1.0,7.535,0,0,0,0,0,0,0,1,0,0,OUT045,0,1,0,0,0,1,0,1,0,0,11,train
1,0,0,FDM52,146.6076,2364.9216,0,1,0,0.025988507999999997,0.9993290438325839,15.1,0,0,0,0,0,0,1,0,0,0,OUT035,0,1,0,0,0,1,0,1,0,0,9,train
1,0,0,FDM52,149.0076,4138.6128,0,1,0,0.026140452,1.0051717052210754,15.1,0,0,1,0,0,0,0,0,0,0,OUT017,0,1,0,0,0,1,0,1,0,0,6,train
1,0,0,FDV49,264.7226,3171.8712,0,1,0,0.025932407999999997,0.9260469423517111,10.0,0,0,0,1,0,0,0,0,0,0,OUT018,0,0,1,0,1,0,0,0,1,0,4,train
1,0,0,FDF47,224.0746,2243.746,0,1,0,0.09817040199999999,1.0047208933925837,20.85,0,0,1,0,0,0,0,0,0,0,OUT017,0,1,0,0,0,1,0,1,0,0,6,train
0,0,1,FDF56,182.1976,724.3904,0,1,0,0.119439636,0.874563387597455,16.7,0,0,0,0,0,0,1,0,0,0,OUT035,0,1,0,0,0,1,0,1,0,0,9,train
0,0,1,FDW12,143.6444,145.1444,0,1,0,0.059540542,1.6050904897919775,8.315,1,0,0,0,0,0,0,0,0,0,OUT010,0,0,1,0,0,1,1,0,0,0,15,train
1,0,0,FDY09,173.8054,175.1054,0,1,0,0.044122209,1.6786733997224301,15.599999999999998,0,0,0,0,1,0,0,0,0,0,OUT019,1,0,0,0,0,1,1,0,0,0,28,train
1,0,0,FDY55,258.4988,4111.9808,0,1,0,0.08130482900000001,1.496650350001587,16.75,0,0,0,0,0,0,1,0,0,0,OUT035,0,1,0,0,0,1,0,1,0,0,9,train
1,0,0,FDU36,98.8384,492.69199999999995,0,1,0,0.081014461,1.7981908279827201,6.1499999999999995,0,0,0,0,1,0,0,0,0,0,OUT019,1,0,0,0,0,1,1,0,0,0,28,train
0,1,0,NCR06,42.9112,1022.6688,0,0,1,0.006775666999999999,1.0006230203413278,12.5,0,0,0,0,0,0,0,0,0,1,OUT049,1,0,0,0,1,0,0,1,0,0,14,train
1,0,0,FDW24,49.9034,194.4136,0,1,0,0.03749705,0.8747287932035623,6.8,0,0,0,0,0,0,0,0,1,0,OUT046,1,0,0,0,0,1,0,1,0,0,16,train
1,0,0,FDF16,149.8076,2808.3444,0,1,0,0.086060695,0.8740008584577126,7.3,0,1,0,0,0,0,0,0,0,0,OUT013,0,0,1,1,0,0,0,1,0,0,26,train
0,1,0,NCR18,42.5112,852.2239999999999,0,0,1,0.020519478,1.0006230463284347,15.85,0,0,0,0,0,0,0,0,0,1,OUT049,1,0,0,0,1,0,0,1,0,0,14,train
0,0,1,DRD01,56.5614,828.921,1,0,0,0.061163967,0.9221155152074716,12.1,0,0,0,0,0,0,1,0,0,0,OUT035,0,1,0,0,0,1,0,1,0,0,9,train
0,0,1,FDS15,107.6596,323.5788,0,1,0,0.07821891,0.8765027682409491,9.195,0,0,0,0,0,0,0,1,0,0,OUT045,0,1,0,0,0,1,0,1,0,0,11,train
0,0,1,FDT19,174.708,2942.836,0,1,0,0.14492016,0.9583002976224042,7.59,0,1,0,0,0,0,0,0,0,0,OUT013,0,0,1,1,0,0,0,1,0,0,26,train
1,0,0,FDE59,34.5532,359.532,0,1,0,0.062235982999999995,0.9288589815405834,12.15,0,1,0,0,0,0,0,0,0,0,OUT013,0,0,1,1,0,0,0,1,0,0,26,train
0,0,1,FDE04,179.766,719.064,0,1,0,0.030166923999999998,1.7352530569209788,19.75,1,0,0,0,0,0,0,0,0,0,OUT010,0,0,1,0,0,1,1,0,0,0,15,train
0,1,0,NCV17,130.2626,2360.9268,0,0,1,0.016104504,1.1417568760513044,18.85,0,0,0,0,0,0,1,0,0,0,OUT035,0,1,0,0,0,1,0,1,0,0,9,train
1,0,0,FDC17,211.2928,2735.1064,0,1,0,0.01544786,0.9215224020519133,12.15,0,1,0,0,0,0,0,0,0,0,OUT013,0,0,1,1,0,0,0,1,0,0,26,train
1,0,0,FDI45,174.2054,3677.2134,0,1,0,0.037574137,0.9221155178957604,13.1,0,0,0,0,0,0,1,0,0,0,OUT035,0,1,0,0,0,1,0,1,0,0,9,train
1,0,0,FDZ33,146.7076,3842.9976,0,1,0,0.106876976,1.019804100661673,10.195,0,0,0,0,0,1,0,0,0,0,OUT027,0,0,1,0,1,0,0,0,0,1,28,train
1,0,0,FDJ56,100.77,199.74,0,1,0,0.32111501,1.6148105868479248,8.985,0,0,0,0,1,0,0,0,0,0,OUT019,1,0,0,0,0,1,1,0,0,0,28,train
0,0,1,FDN25,58.5588,171.7764,0,1,0,0.061124625999999994,0.9215224054360962,7.895,0,1,0,0,0,0,0,0,0,0,OUT013,0,0,1,1,0,0,0,1,0,0,26,train
0,0,1,FDC10,118.9098,120.5098,0,1,0,0.127599399,1.531537206213082,9.799999999999999,0,0,0,0,1,0,0,0,0,0,OUT019,1,0,0,0,0,1,1,0,0,0,28,train
1,0,0,FDQ22,38.9822,628.5152,0,1,0,0.029785889,1.0006230191511003,16.75,0,0,0,0,0,0,0,0,0,1,OUT049,1,0,0,0,1,0,0,1,0,0,14,train
